Date,Expiry,Strike,Option Type,ClosePrice,OpenInterest
15-03-2022,17-03-2022,18800,CE,252.47,191056
15-03-2022,17-03-2022,18800,PE,108.12,348774
15-03-2022,17-03-2022,18850,CE,298.83,287298
15-03-2022,17-03-2022,18850,PE,336.64,144818
16-03-2022,17-03-2022,16250,CE,262.8,457349
16-03-2022,17-03-2022,16250,PE,183.04,406518
16-03-2022,17-03-2022,16300,CE,193.22,328210
16-03-2022,17-03-2022,16300,PE,352.09,128991
16-03-2022,17-03-2022,16350,CE,291.08,325903
16-03-2022,17-03-2022,16350,PE,33.62,178390
16-03-2022,17-03-2022,16400,CE,120.85,438845
16-03-2022,17-03-2022,16400,PE,246.05,411206
16-03-2022,17-03-2022,16450,CE,286.13,488577
16-03-2022,17-03-2022,16450,PE,364.54,321791
17-03-2022,17-03-2022,15450,CE,89.04,436454
17-03-2022,17-03-2022,15450,PE,58.17,322717
17-03-2022,17-03-2022,15500,CE,242.69,88403
17-03-2022,17-03-2022,15500,PE,154.55,331494
17-03-2022,17-03-2022,15550,CE,274.32,366091
17-03-2022,17-03-2022,15550,PE,74.36,395326
17-03-2022,17-03-2022,15600,CE,94.65,340100
17-03-2022,17-03-2022,15600,PE,137.8,151399
17-03-2022,17-03-2022,15650,CE,264.36,367072
17-03-2022,17-03-2022,15650,PE,30.55,295076
18-03-2022,24-03-2022,15900,CE,377.88,431677
18-03-2022,24-03-2022,15900,PE,41.54,409210
18-03-2022,24-03-2022,15950,CE,192.36,375166
18-03-2022,24-03-2022,15950,PE,287.63,369500
18-03-2022,24-03-2022,16000,CE,234,113188
18-03-2022,24-03-2022,16000,PE,180.31,476328
18-03-2022,24-03-2022,16050,CE,315.7,58732
18-03-2022,24-03-2022,16050,PE,362.27,110619
18-03-2022,24-03-2022,16100,CE,212.35,79059
18-03-2022,24-03-2022,16100,PE,66.91,218443
21-03-2022,24-03-2022,18450,CE,67.19,266916
21-03-2022,24-03-2022,18450,PE,384.55,38713
21-03-2022,24-03-2022,18500,CE,59.2,338018
21-03-2022,24-03-2022,18500,PE,263.66,379458
21-03-2022,24-03-2022,18550,CE,335.5,42216
21-03-2022,24-03-2022,18550,PE,378.04,228754
21-03-2022,24-03-2022,18600,CE,192.71,490386
21-03-2022,24-03-2022,18600,PE,136.57,352903
21-03-2022,24-03-2022,18650,CE,367.43,206460
21-03-2022,24-03-2022,18650,PE,89.37,328011
22-03-2022,24-03-2022,17700,CE,394.7,346450
22-03-2022,24-03-2022,17700,PE,382.19,155533
22-03-2022,24-03-2022,17750,CE,204.11,176987
22-03-2022,24-03-2022,17750,PE,35.32,355578
22-03-2022,24-03-2022,17800,CE,133.71,278338
22-03-2022,24-03-2022,17800,PE,335.7,76994
22-03-2022,24-03-2022,17850,CE,353.94,90003
22-03-2022,24-03-2022,17850,PE,180.79,152805
22-03-2022,24-03-2022,17900,CE,393.84,204363
22-03-2022,24-03-2022,17900,PE,374.85,167663
23-03-2022,24-03-2022,18050,CE,303.61,46665
23-03-2022,24-03-2022,18050,PE,376.76,356364
23-03-2022,24-03-2022,18100,CE,213.26,97433
23-03-2022,24-03-2022,18100,PE,308.11,195666
23-03-2022,24-03-2022,18150,CE,75.47,289231
23-03-2022,24-03-2022,18150,PE,216.85,251582
23-03-2022,24-03-2022,18200,CE,264.53,162599
23-03-2022,24-03-2022,18200,PE,40.95,197692
23-03-2022,24-03-2022,18250,CE,378.46,285051
23-03-2022,24-03-2022,18250,PE,203.64,200876
24-03-2022,24-03-2022,17450,CE,285.35,218762
24-03-2022,24-03-2022,17450,PE,61.31,133533
24-03-2022,24-03-2022,17500,CE,201.84,301771
24-03-2022,24-03-2022,17500,PE,277.48,94934
24-03-2022,24-03-2022,17550,CE,258.74,430320
24-03-2022,24-03-2022,17550,PE,139.42,484885
24-03-2022,24-03-2022,17600,CE,277.96,443939
24-03-2022,24-03-2022,17600,PE,86.91,75515
24-03-2022,24-03-2022,17650,CE,327.22,231228
24-03-2022,24-03-2022,17650,PE,318.46,119489
25-03-2022,31-03-2022,18700,CE,60.63,174750
25-03-2022,31-03-2022,18700,PE,87.03,222927
25-03-2022,31-03-2022,18750,CE,317.27,369880
25-03-2022,31-03-2022,18750,PE,386.54,276557
25-03-2022,31-03-2022,18800,CE,147.97,497674
25-03-2022,31-03-2022,18800,PE,277.32,53473
25-03-2022,31-03-2022,18850,CE,263.48,482888
25-03-2022,31-03-2022,18850,PE,191.91,175749
25-03-2022,31-03-2022,18900,CE,160.61,414840
25-03-2022,31-03-2022,18900,PE,293.56,386525
28-03-2022,31-03-2022,13550,CE,85.27,320882
28-03-2022,31-03-2022,13550,PE,278.49,377203
28-03-2022,31-03-2022,13600,CE,82.71,440255
28-03-2022,31-03-2022,13600,PE,313.71,21890
28-03-2022,31-03-2022,13650,CE,106.41,423495
28-03-2022,31-03-2022,13650,PE,244.01,334900
28-03-2022,31-03-2022,13700,CE,385.69,65166
28-03-2022,31-03-2022,13700,PE,323.56,45417
28-03-2022,31-03-2022,13750,CE,398.17,148848
28-03-2022,31-03-2022,13750,PE,219.66,296865
29-03-2022,31-03-2022,20250,CE,326.64,399735
29-03-2022,31-03-2022,20250,PE,289.58,69362
29-03-2022,31-03-2022,20300,CE,325.06,202977
29-03-2022,31-03-2022,20300,PE,214.41,347453
29-03-2022,31-03-2022,20350,CE,307.98,251056
29-03-2022,31-03-2022,20350,PE,105.68,392486
29-03-2022,31-03-2022,20400,CE,242.1,252160
29-03-2022,31-03-2022,20400,PE,379.34,180501
29-03-2022,31-03-2022,20450,CE,183.13,339243
29-03-2022,31-03-2022,20450,PE,261.28,265343
30-03-2022,31-03-2022,18200,CE,129.3,294114
30-03-2022,31-03-2022,18200,PE,270.38,444112
30-03-2022,31-03-2022,18250,CE,375.56,67678
30-03-2022,31-03-2022,18250,PE,121.84,428388
30-03-2022,31-03-2022,18300,CE,234.52,325455
30-03-2022,31-03-2022,18300,PE,94.84,294506
30-03-2022,31-03-2022,18350,CE,367.9,372549
30-03-2022,31-03-2022,18350,PE,178.71,135469
30-03-2022,31-03-2022,18400,CE,366.49,444138
30-03-2022,31-03-2022,18400,PE,148.21,331317
31-03-2022,31-03-2022,16000,CE,15.95,296665
31-03-2022,31-03-2022,16000,PE,92.7,437483
31-03-2022,31-03-2022,16050,CE,329,55510
31-03-2022,31-03-2022,16050,PE,152.91,487462
31-03-2022,31-03-2022,16100,CE,59.74,385901
31-03-2022,31-03-2022,16100,PE,298.1,63696
31-03-2022,31-03-2022,16150,CE,128.5,490872
31-03-2022,31-03-2022,16150,PE,259.51,383387
31-03-2022,31-03-2022,16200,CE,183.54,81008
31-03-2022,31-03-2022,16200,PE,118.15,175356
01-04-2022,07-04-2022,21950,CE,254.11,326181
01-04-2022,07-04-2022,21950,PE,104.3,232252
01-04-2022,07-04-2022,22000,CE,175.27,484624
01-04-2022,07-04-2022,22000,PE,336.36,457748
01-04-2022,07-04-2022,22050,CE,72.86,389252
01-04-2022,07-04-2022,22050,PE,100.1,178656
01-04-2022,07-04-2022,22100,CE,262.25,262896
01-04-2022,07-04-2022,22100,PE,209.19,422029
01-04-2022,07-04-2022,22150,CE,284.95,329950
01-04-2022,07-04-2022,22150,PE,63.31,479003
04-04-2022,07-04-2022,19800,CE,196,492064
04-04-2022,07-04-2022,19800,PE,117.44,171866
04-04-2022,07-04-2022,19850,CE,198.85,314310
04-04-2022,07-04-2022,19850,PE,39.65,231423
04-04-2022,07-04-2022,19900,CE,237.61,90177
04-04-2022,07-04-2022,19900,PE,147.73,403966
04-04-2022,07-04-2022,19950,CE,194.4,497478
04-04-2022,07-04-2022,19950,PE,57.52,237758
04-04-2022,07-04-2022,20000,CE,317.89,146340
04-04-2022,07-04-2022,20000,PE,132.66,466789
05-04-2022,07-04-2022,16150,CE,300.07,203968
05-04-2022,07-04-2022,16150,PE,47.04,161008
05-04-2022,07-04-2022,16200,CE,318.09,457396
05-04-2022,07-04-2022,16200,PE,292.79,30479
05-04-2022,07-04-2022,16250,CE,349.07,467639
05-04-2022,07-04-2022,16250,PE,81.16,362034
05-04-2022,07-04-2022,16300,CE,315.41,333959
05-04-2022,07-04-2022,16300,PE,45.5,10785
05-04-2022,07-04-2022,16350,CE,204.26,491455
05-04-2022,07-04-2022,16350,PE,375.07,333148
06-04-2022,07-04-2022,17600,CE,223.44,38822
06-04-2022,07-04-2022,17600,PE,224.8,58948
06-04-2022,07-04-2022,17650,CE,141.03,494004
06-04-2022,07-04-2022,17650,PE,347.98,304905
06-04-2022,07-04-2022,17700,CE,31.07,170532
06-04-2022,07-04-2022,17700,PE,182.53,143709
06-04-2022,07-04-2022,17750,CE,362.36,85007
06-04-2022,07-04-2022,17750,PE,19.51,466961
06-04-2022,07-04-2022,17800,CE,78.29,303574
06-04-2022,07-04-2022,17800,PE,368.24,258060
07-04-2022,07-04-2022,19550,CE,298.67,390553
07-04-2022,07-04-2022,19550,PE,90.03,196353
07-04-2022,07-04-2022,19600,CE,296.33,200249
07-04-2022,07-04-2022,19600,PE,381.48,413620
07-04-2022,07-04-2022,19650,CE,300.02,95598
07-04-2022,07-04-2022,19650,PE,71.62,453379
07-04-2022,07-04-2022,19700,CE,108.28,106987
07-04-2022,07-04-2022,19700,PE,54.6,484666
07-04-2022,07-04-2022,19750,CE,321.48,485369
07-04-2022,07-04-2022,19750,PE,34.67,146131
08-04-2022,14-04-2022,21300,CE,20.98,58550
08-04-2022,14-04-2022,21300,PE,109.66,409256
08-04-2022,14-04-2022,21350,CE,17.17,264994
08-04-2022,14-04-2022,21350,PE,277.97,33623
08-04-2022,14-04-2022,21400,CE,146.75,185908
08-04-2022,14-04-2022,21400,PE,341.35,438037
08-04-2022,14-04-2022,21450,CE,32.18,380056
08-04-2022,14-04-2022,21450,PE,127.57,156834
08-04-2022,14-04-2022,21500,CE,323.95,103298
08-04-2022,14-04-2022,21500,PE,224.58,281675
11-04-2022,14-04-2022,18600,CE,131.41,11645
11-04-2022,14-04-2022,18600,PE,266.3,145393
11-04-2022,14-04-2022,18650,CE,267.62,32875
11-04-2022,14-04-2022,18650,PE,70.17,24641
11-04-2022,14-04-2022,18700,CE,268.39,129885
11-04-2022,14-04-2022,18700,PE,281.17,353544
11-04-2022,14-04-2022,18750,CE,397.05,367554
11-04-2022,14-04-2022,18750,PE,354.95,192732
11-04-2022,14-04-2022,18800,CE,340.78,412200
11-04-2022,14-04-2022,18800,PE,36.99,441766
12-04-2022,14-04-2022,17450,CE,130.55,456060
12-04-2022,14-04-2022,17450,PE,74.67,276341
12-04-2022,14-04-2022,17500,CE,117.5,255186
12-04-2022,14-04-2022,17500,PE,39.79,426235
12-04-2022,14-04-2022,17550,CE,216.21,355545
12-04-2022,14-04-2022,17550,PE,187.2,10045
12-04-2022,14-04-2022,17600,CE,375.37,150358
12-04-2022,14-04-2022,17600,PE,240.35,368002
12-04-2022,14-04-2022,17650,CE,150.47,135608
12-04-2022,14-04-2022,17650,PE,161.43,38694
13-04-2022,14-04-2022,14550,CE,232.78,456298
13-04-2022,14-04-2022,14550,PE,249.68,337731
13-04-2022,14-04-2022,14600,CE,110.35,76233
13-04-2022,14-04-2022,14600,PE,42.9,313904
13-04-2022,14-04-2022,14650,CE,332.28,301793
13-04-2022,14-04-2022,14650,PE,274.29,63833
13-04-2022,14-04-2022,14700,CE,215.48,463401
13-04-2022,14-04-2022,14700,PE,86.02,257923
13-04-2022,14-04-2022,14750,CE,151.86,376021
13-04-2022,14-04-2022,14750,PE,83.06,312788
14-04-2022,14-04-2022,17450,CE,230.26,133200
14-04-2022,14-04-2022,17450,PE,209.14,267695
14-04-2022,14-04-2022,17500,CE,74.69,317389
14-04-2022,14-04-2022,17500,PE,58.5,367594
14-04-2022,14-04-2022,17550,CE,125.49,439524
14-04-2022,14-04-2022,17550,PE,64.39,346432
14-04-2022,14-04-2022,17600,CE,33.6,297171
14-04-2022,14-04-2022,17600,PE,363.79,121040
14-04-2022,14-04-2022,17650,CE,181.77,435893
14-04-2022,14-04-2022,17650,PE,300.28,497574
15-04-2022,21-04-2022,17350,CE,389.11,104192
15-04-2022,21-04-2022,17350,PE,162.95,399129
15-04-2022,21-04-2022,17400,CE,187.64,72149
15-04-2022,21-04-2022,17400,PE,316.32,258957
15-04-2022,21-04-2022,17450,CE,119.9,408151
15-04-2022,21-04-2022,17450,PE,399.5,416932
15-04-2022,21-04-2022,17500,CE,373.55,384294
15-04-2022,21-04-2022,17500,PE,285.53,240189
15-04-2022,21-04-2022,17550,CE,237.23,82716
15-04-2022,21-04-2022,17550,PE,20.43,436087
18-04-2022,21-04-2022,16800,CE,185.28,483631
18-04-2022,21-04-2022,16800,PE,352.04,90173
18-04-2022,21-04-2022,16850,CE,377.56,321007
18-04-2022,21-04-2022,16850,PE,279.83,273019
18-04-2022,21-04-2022,16900,CE,235.44,444731
18-04-2022,21-04-2022,16900,PE,292.37,72656
18-04-2022,21-04-2022,16950,CE,103.08,333301
18-04-2022,21-04-2022,16950,PE,154.89,317241
18-04-2022,21-04-2022,17000,CE,275.77,238080
18-04-2022,21-04-2022,17000,PE,347.41,480325
19-04-2022,21-04-2022,16700,CE,185.44,197298
19-04-2022,21-04-2022,16700,PE,215.98,268932
19-04-2022,21-04-2022,16750,CE,74.1,491150
19-04-2022,21-04-2022,16750,PE,273.39,100475
19-04-2022,21-04-2022,16800,CE,67.4,12259
19-04-2022,21-04-2022,16800,PE,372.55,207956
19-04-2022,21-04-2022,16850,CE,218.45,412439
19-04-2022,21-04-2022,16850,PE,242.61,51724
19-04-2022,21-04-2022,16900,CE,353.01,470489
19-04-2022,21-04-2022,16900,PE,20.71,314824
20-04-2022,21-04-2022,19150,CE,200.59,352624
20-04-2022,21-04-2022,19150,PE,46.8,359034
20-04-2022,21-04-2022,19200,CE,93.86,445349
20-04-2022,21-04-2022,19200,PE,111.58,127686
20-04-2022,21-04-2022,19250,CE,268.32,274265
20-04-2022,21-04-2022,19250,PE,224.08,185355
20-04-2022,21-04-2022,19300,CE,361.83,261396
20-04-2022,21-04-2022,19300,PE,64.01,63102
20-04-2022,21-04-2022,19350,CE,381.61,199950
20-04-2022,21-04-2022,19350,PE,132.29,388236
21-04-2022,21-04-2022,20750,CE,207.66,469349
21-04-2022,21-04-2022,20750,PE,262.21,117892
21-04-2022,21-04-2022,20800,CE,89,137753
21-04-2022,21-04-2022,20800,PE,215.5,225506
21-04-2022,21-04-2022,20850,CE,105.65,234932
21-04-2022,21-04-2022,20850,PE,163.62,33764
21-04-2022,21-04-2022,20900,CE,303.26,457258
21-04-2022,21-04-2022,20900,PE,77.81,220169
21-04-2022,21-04-2022,20950,CE,75.24,392006
21-04-2022,21-04-2022,20950,PE,192.08,84998
22-04-2022,28-04-2022,15400,CE,280.03,218461
22-04-2022,28-04-2022,15400,PE,174.46,251595
22-04-2022,28-04-2022,15450,CE,167.12,29969
22-04-2022,28-04-2022,15450,PE,124.78,272136
22-04-2022,28-04-2022,15500,CE,296.98,223201
22-04-2022,28-04-2022,15500,PE,330.38,193059
22-04-2022,28-04-2022,15550,CE,210.11,491000
22-04-2022,28-04-2022,15550,PE,170.68,66340
22-04-2022,28-04-2022,15600,CE,96.49,426703
22-04-2022,28-04-2022,15600,PE,28.66,156743
25-04-2022,28-04-2022,20050,CE,34.52,413452
25-04-2022,28-04-2022,20050,PE,78.55,175394
25-04-2022,28-04-2022,20100,CE,174.28,262605
25-04-2022,28-04-2022,20100,PE,54.15,400421
25-04-2022,28-04-2022,20150,CE,392.27,26981
25-04-2022,28-04-2022,20150,PE,239.55,164269
25-04-2022,28-04-2022,20200,CE,278.51,246071
25-04-2022,28-04-2022,20200,PE,95.9,187940
25-04-2022,28-04-2022,20250,CE,294.38,298715
25-04-2022,28-04-2022,20250,PE,205.94,367582
26-04-2022,28-04-2022,13750,CE,263.92,216819
26-04-2022,28-04-2022,13750,PE,182.12,499420
26-04-2022,28-04-2022,13800,CE,332.08,112703
26-04-2022,28-04-2022,13800,PE,285.9,300131
26-04-2022,28-04-2022,13850,CE,27.68,170939
26-04-2022,28-04-2022,13850,PE,382.86,485367
26-04-2022,28-04-2022,13900,CE,179.48,475741
26-04-2022,28-04-2022,13900,PE,41.25,250734
26-04-2022,28-04-2022,13950,CE,114.99,372134
26-04-2022,28-04-2022,13950,PE,198.74,265725
27-04-2022,28-04-2022,20350,CE,34.52,275546
27-04-2022,28-04-2022,20350,PE,161.95,351841
27-04-2022,28-04-2022,20400,CE,210.75,173576
27-04-2022,28-04-2022,20400,PE,208.62,226298
27-04-2022,28-04-2022,20450,CE,343.63,132870
27-04-2022,28-04-2022,20450,PE,24.48,319501
27-04-2022,28-04-2022,20500,CE,326.95,399495
27-04-2022,28-04-2022,20500,PE,83.14,282695
27-04-2022,28-04-2022,20550,CE,194.45,241626
27-04-2022,28-04-2022,20550,PE,11.43,110367
28-04-2022,28-04-2022,18500,CE,202.04,33208
28-04-2022,28-04-2022,18500,PE,228.94,274298
28-04-2022,28-04-2022,18550,CE,201.55,44697
28-04-2022,28-04-2022,18550,PE,153.76,91710
28-04-2022,28-04-2022,18600,CE,228.19,285854
28-04-2022,28-04-2022,18600,PE,369.78,120607
28-04-2022,28-04-2022,18650,CE,113.88,204033
28-04-2022,28-04-2022,18650,PE,233.78,430667
28-04-2022,28-04-2022,18700,CE,154.5,158390
28-04-2022,28-04-2022,18700,PE,189.63,37964
29-04-2022,05-05-2022,19850,CE,389.65,146074
29-04-2022,05-05-2022,19850,PE,112.06,425714
29-04-2022,05-05-2022,19900,CE,377.99,324396
29-04-2022,05-05-2022,19900,PE,143.52,51533
29-04-2022,05-05-2022,19950,CE,291.94,214064
29-04-2022,05-05-2022,19950,PE,262.98,141697
29-04-2022,05-05-2022,20000,CE,60.79,331522
29-04-2022,05-05-2022,20000,PE,294.17,77926
29-04-2022,05-05-2022,20050,CE,385.23,23200
29-04-2022,05-05-2022,20050,PE,10.37,342068
02-05-2022,05-05-2022,16400,CE,54.72,65120
02-05-2022,05-05-2022,16400,PE,252.99,310137
02-05-2022,05-05-2022,16450,CE,56.68,254282
02-05-2022,05-05-2022,16450,PE,195.47,217530
02-05-2022,05-05-2022,16500,CE,368.06,434966
02-05-2022,05-05-2022,16500,PE,200.65,361265
02-05-2022,05-05-2022,16550,CE,176.08,154151
02-05-2022,05-05-2022,16550,PE,236.19,298964
02-05-2022,05-05-2022,16600,CE,240.12,364753
02-05-2022,05-05-2022,16600,PE,313.4,277862
03-05-2022,05-05-2022,17500,CE,294.08,161336
03-05-2022,05-05-2022,17500,PE,107.05,407554
03-05-2022,05-05-2022,17550,CE,268.31,203022
03-05-2022,05-05-2022,17550,PE,388.06,262927
03-05-2022,05-05-2022,17600,CE,229.94,345382
03-05-2022,05-05-2022,17600,PE,133.68,196690
03-05-2022,05-05-2022,17650,CE,373.81,51623
03-05-2022,05-05-2022,17650,PE,302.64,312473
03-05-2022,05-05-2022,17700,CE,120.6,332427
03-05-2022,05-05-2022,17700,PE,244.75,148393
04-05-2022,05-05-2022,17350,CE,41.97,451644
04-05-2022,05-05-2022,17350,PE,276.65,310565
04-05-2022,05-05-2022,17400,CE,145.09,245904
04-05-2022,05-05-2022,17400,PE,63.58,60749
04-05-2022,05-05-2022,17450,CE,183.03,394059
04-05-2022,05-05-2022,17450,PE,29.12,288563
04-05-2022,05-05-2022,17500,CE,31.04,368625
04-05-2022,05-05-2022,17500,PE,22.76,284139
04-05-2022,05-05-2022,17550,CE,243.67,169342
04-05-2022,05-05-2022,17550,PE,375.44,358905
05-05-2022,05-05-2022,18000,CE,392.91,251684
05-05-2022,05-05-2022,18000,PE,283.13,290379
05-05-2022,05-05-2022,18050,CE,12.4,488466
05-05-2022,05-05-2022,18050,PE,188.42,36456
05-05-2022,05-05-2022,18100,CE,167.28,338453
05-05-2022,05-05-2022,18100,PE,109.51,166024
05-05-2022,05-05-2022,18150,CE,188.22,41326
05-05-2022,05-05-2022,18150,PE,83.33,306738
05-05-2022,05-05-2022,18200,CE,303.12,143378
05-05-2022,05-05-2022,18200,PE,206.46,298647
06-05-2022,12-05-2022,17450,CE,85.43,331573
06-05-2022,12-05-2022,17450,PE,382,172150
06-05-2022,12-05-2022,17500,CE,214.3,307792
06-05-2022,12-05-2022,17500,PE,299.98,367629
06-05-2022,12-05-2022,17550,CE,90.49,347648
06-05-2022,12-05-2022,17550,PE,65.53,39536
06-05-2022,12-05-2022,17600,CE,98.46,207293
06-05-2022,12-05-2022,17600,PE,128.02,437141
06-05-2022,12-05-2022,17650,CE,354.98,487710
06-05-2022,12-05-2022,17650,PE,192.36,407199
09-05-2022,12-05-2022,22950,CE,317.57,262455
09-05-2022,12-05-2022,22950,PE,176.95,138285
09-05-2022,12-05-2022,23000,CE,162.21,250450
09-05-2022,12-05-2022,23000,PE,118.03,302648
09-05-2022,12-05-2022,23050,CE,182.33,168301
09-05-2022,12-05-2022,23050,PE,105.64,264601
09-05-2022,12-05-2022,23100,CE,357.82,157914
09-05-2022,12-05-2022,23100,PE,176.86,124365
09-05-2022,12-05-2022,23150,CE,376.13,491779
09-05-2022,12-05-2022,23150,PE,124.14,123176
10-05-2022,12-05-2022,18200,CE,88.01,407974
10-05-2022,12-05-2022,18200,PE,26.2,413940
10-05-2022,12-05-2022,18250,CE,43.46,383355
10-05-2022,12-05-2022,18250,PE,95.45,426804
10-05-2022,12-05-2022,18300,CE,87.29,132577
10-05-2022,12-05-2022,18300,PE,128.09,48575
10-05-2022,12-05-2022,18350,CE,280.07,206786
10-05-2022,12-05-2022,18350,PE,321.03,316117
10-05-2022,12-05-2022,18400,CE,229.58,147441
10-05-2022,12-05-2022,18400,PE,287.5,363724
11-05-2022,12-05-2022,19400,CE,52.31,489318
11-05-2022,12-05-2022,19400,PE,354.82,398455
11-05-2022,12-05-2022,19450,CE,165.97,444694
11-05-2022,12-05-2022,19450,PE,146.44,473033
11-05-2022,12-05-2022,19500,CE,272.35,459910
11-05-2022,12-05-2022,19500,PE,304.15,206596
11-05-2022,12-05-2022,19550,CE,56.32,25548
11-05-2022,12-05-2022,19550,PE,375.94,335596
11-05-2022,12-05-2022,19600,CE,183.63,170997
11-05-2022,12-05-2022,19600,PE,33.34,445601
12-05-2022,12-05-2022,17650,CE,79.01,87321
12-05-2022,12-05-2022,17650,PE,197.12,432493
12-05-2022,12-05-2022,17700,CE,314.59,285573
12-05-2022,12-05-2022,17700,PE,389.5,446281
12-05-2022,12-05-2022,17750,CE,395.89,216790
12-05-2022,12-05-2022,17750,PE,93.88,477360
12-05-2022,12-05-2022,17800,CE,80.26,210092
12-05-2022,12-05-2022,17800,PE,12.29,131225
12-05-2022,12-05-2022,17850,CE,66.42,175720
12-05-2022,12-05-2022,17850,PE,204.62,493187
13-05-2022,19-05-2022,21650,CE,288.05,184238
13-05-2022,19-05-2022,21650,PE,145.46,232465
13-05-2022,19-05-2022,21700,CE,76.75,266507
13-05-2022,19-05-2022,21700,PE,218.59,379944
13-05-2022,19-05-2022,21750,CE,201.42,458739
13-05-2022,19-05-2022,21750,PE,154.77,308181
13-05-2022,19-05-2022,21800,CE,330.17,373995
13-05-2022,19-05-2022,21800,PE,128.46,348730
13-05-2022,19-05-2022,21850,CE,306.88,294493
13-05-2022,19-05-2022,21850,PE,361.65,66954
16-05-2022,19-05-2022,17900,CE,28.3,315206
16-05-2022,19-05-2022,17900,PE,101.41,120953
16-05-2022,19-05-2022,17950,CE,385.88,214257
16-05-2022,19-05-2022,17950,PE,22,195972
16-05-2022,19-05-2022,18000,CE,243.15,476155
16-05-2022,19-05-2022,18000,PE,141.03,176543
16-05-2022,19-05-2022,18050,CE,102.66,160647
16-05-2022,19-05-2022,18050,PE,214.74,164742
16-05-2022,19-05-2022,18100,CE,31.1,238372
16-05-2022,19-05-2022,18100,PE,171.38,80185
17-05-2022,19-05-2022,17000,CE,125.22,433907
17-05-2022,19-05-2022,17000,PE,396.13,107812
17-05-2022,19-05-2022,17050,CE,190.45,11181
17-05-2022,19-05-2022,17050,PE,140.08,163244
17-05-2022,19-05-2022,17100,CE,318.11,165898
17-05-2022,19-05-2022,17100,PE,161.74,156481
17-05-2022,19-05-2022,17150,CE,103.46,30499
17-05-2022,19-05-2022,17150,PE,394.73,343886
17-05-2022,19-05-2022,17200,CE,308.71,120476
17-05-2022,19-05-2022,17200,PE,296.7,74787
18-05-2022,19-05-2022,21000,CE,365.1,499268
18-05-2022,19-05-2022,21000,PE,183.87,136314
18-05-2022,19-05-2022,21050,CE,292.11,254080
18-05-2022,19-05-2022,21050,PE,375.03,362654
18-05-2022,19-05-2022,21100,CE,315.64,139771
18-05-2022,19-05-2022,21100,PE,373.77,211269
18-05-2022,19-05-2022,21150,CE,274.97,342540
18-05-2022,19-05-2022,21150,PE,137.73,131165
18-05-2022,19-05-2022,21200,CE,93.21,183600
18-05-2022,19-05-2022,21200,PE,122.34,26577
19-05-2022,19-05-2022,18800,CE,82.01,62056
19-05-2022,19-05-2022,18800,PE,108.57,368754
19-05-2022,19-05-2022,18850,CE,47.12,65869
19-05-2022,19-05-2022,18850,PE,110.64,147371
19-05-2022,19-05-2022,18900,CE,146.27,246336
19-05-2022,19-05-2022,18900,PE,119.29,250040
19-05-2022,19-05-2022,18950,CE,263.38,283614
19-05-2022,19-05-2022,18950,PE,143.46,70308
19-05-2022,19-05-2022,19000,CE,298.02,241137
19-05-2022,19-05-2022,19000,PE,366.36,75813
20-05-2022,26-05-2022,19100,CE,367.59,450274
20-05-2022,26-05-2022,19100,PE,81.24,417753
20-05-2022,26-05-2022,19150,CE,251.92,249054
20-05-2022,26-05-2022,19150,PE,22.6,448220
20-05-2022,26-05-2022,19200,CE,256.54,83748
20-05-2022,26-05-2022,19200,PE,18.54,50279
20-05-2022,26-05-2022,19250,CE,133.4,227069
20-05-2022,26-05-2022,19250,PE,22.51,469683
20-05-2022,26-05-2022,19300,CE,35.44,60082
20-05-2022,26-05-2022,19300,PE,91.36,276052
23-05-2022,26-05-2022,16300,CE,79.4,66056
23-05-2022,26-05-2022,16300,PE,368.1,407152
23-05-2022,26-05-2022,16350,CE,131.22,134375
23-05-2022,26-05-2022,16350,PE,390.42,68767
23-05-2022,26-05-2022,16400,CE,310.61,295878
23-05-2022,26-05-2022,16400,PE,155.84,163606
23-05-2022,26-05-2022,16450,CE,368.36,462051
23-05-2022,26-05-2022,16450,PE,399.95,365009
23-05-2022,26-05-2022,16500,CE,304.15,146336
23-05-2022,26-05-2022,16500,PE,285.32,406470
24-05-2022,26-05-2022,17200,CE,220.36,112157
